Files,Intelligibility,Phoneme Quality,Mispronunciation,Stress,Intonation,Pause Placement,MTI
jeeva_Sentence_L3_37,1,0,0,0,1,1,1
jeeva_Sentence_L3_38,1,0,0,0,1,1,0
jeeva_Sentence_L3_39,1,1,0,0,1,1,1
jeeva_Sentence_L3_40,1,1,0,0,1,1,1
jeeva_Sentence_L3_41,0,0,0,0,1,0,0
jeeva_Sentence_L3_42,1,0,0,0,1,1,1
jeeva_Sentence_L3_43,1,0,0,0,1,1,0
jeeva_Sentence_L3_44,1,1,1,0,0,0,0
jeeva_Sentence_L3_45,0,0,0,0,0,0,1
jeeva_Sentence_L3_46,1,0,0,0,0,0,1
jeeva_Sentence_L3_47,0,0,0,0,0,0,1
jeeva_Sentence_L3_48,1,0,0,0,0,1,1
jeeva_Sentence_L3_49,1,1,0,0,0,1,1
jeeva_Sentence_L3_50,1,1,1,0,0,1,0
jeeva_Sentence_L3_51,1,1,1,0,0,1,1
jeeva_Sentence_L3_52,1,1,1,1,1,0,1
jeeva_Sentence_L3_53,1,0,0,0,0,1,1
jeeva_Sentence_L3_54,1,1,0,0,0,0,1
jeeva_Sentence_L3_55,1,1,1,0,0,0,1
jeeva_Sentence_L3_56,1,1,0,0,1,1,1
jeeva_Sentence_L3_57,1,1,0,0,0,1,1
jeeva_Sentence_L3_58,1,0,0,0,0,0,1
jeeva_Sentence_L3_59,1,0,0,0,0,1,1
jeeva_Sentence_L3_60,1,1,1,0,1,0,0
jeeva_Sentence_L3_61,1,1,0,0,1,0,1
jeeva_Sentence_L3_62,1,1,0,1,1,1,0
jeeva_Sentence_L3_63,1,1,0,0,1,0,1
jeeva_Sentence_L3_64,1,1,1,1,1,1,0
jeeva_Sentence_L3_65,1,1,0,0,1,0,1
jeeva_Sentence_L3_66,1,1,0,0,0,0,1
jeeva_Sentence_L3_67,0,0,0,0,1,1,1
jeeva_Sentence_L3_68,1,0,0,0,1,1,1
jeeva_Sentence_L3_69,0,0,0,0,0,0,1
jeeva_Sentence_L3_70,1,1,0,0,1,1,1
jeeva_Sentence_L3_71,0,0,0,0,0,1,0
jeeva_Sentence_L3_72,1,1,0,0,1,0,0
jeeva_Sentence_L3_73,0,0,0,0,0,0,1
jeeva_Sentence_L3_74,1,1,0,0,0,1,1
jeeva_Sentence_L3_75,1,1,1,0,1,1,1
jeeva_Sentence_L3_76,0,1,0,0,0,0,1
jeeva_Sentence_L3_77,1,1,0,0,0,1,1
jeeva_Sentence_L3_78,1,1,1,0,1,1,1
jeeva_Sentence_L3_79,1,1,0,0,1,1,0
jeeva_Sentence_L3_80,1,1,0,0,0,0,1
jeeva_Sentence_L3_81,1,1,0,0,0,1,1
jeeva_Sentence_L3_82,0,0,0,0,0,0,1
jeeva_Sentence_L3_83,1,1,1,0,0,0,1
jeeva_Sentence_L3_84,1,1,1,0,1,1,0
jeeva_Sentence_L3_85,0,0,0,0,0,0,1
jeeva_Sentence_L3_86,0,0,0,0,0,0,1
jeeva_Sentence_L3_87,1,1,0,0,1,1,1
jeeva_Sentence_L3_88,1,1,0,0,1,1,1
jeeva_Sentence_L3_89,0,0,0,0,0,1,0
jeeva_Sentence_L3_90,1,0,0,0,0,0,1
jeeva_Sentence_L3_91,1,1,1,0,1,0,1
jeeva_Sentence_L3_92,1,0,0,0,0,1,1
jeeva_Sentence_L3_93,1,0,0,0,1,1,1
jeeva_Sentence_L3_94,1,0,0,0,0,1,1
jeeva_Sentence_L3_95,1,0,0,0,0,1,1
jeeva_Sentence_L3_96,0,0,0,0,0,1,1
jeeva_Sentence_L3_97,1,1,0,0,1,1,1
jeeva_Sentence_L3_98,1,0,0,0,0,0,0
jeeva_Sentence_L3_99,1,1,0,0,0,0,1
jeeva_Sentence_L3_100,1,0,0,0,0,0,1
jeeva_Sentence_L4_1,1,1,0,0,0,1,1
jeeva_Sentence_L4_2,1,1,0,0,0,0,1
jeeva_Sentence_L4_3,1,0,0,0,1,1,1
jeeva_Sentence_L4_4,1,0,0,0,1,1,1
jeeva_Sentence_L4_5,1,1,1,0,1,1,1
jeeva_Sentence_L4_6,1,1,1,0,1,1,1
jeeva_Sentence_L4_7,1,1,0,0,1,0,1
jeeva_Sentence_L4_8,1,0,0,0,1,0,1
jeeva_Sentence_L4_9,1,1,0,0,0,0,1
jeeva_Sentence_L4_10,1,1,1,0,0,0,1
jeeva_Sentence_L4_11,1,1,0,0,1,0,1
jeeva_Sentence_L4_12,1,0,0,0,1,1,1
jeeva_Sentence_L4_13,1,1,0,0,0,0,1
jeeva_Sentence_L4_14,1,0,0,0,1,1,1
jeeva_Sentence_L4_15,0,0,0,0,0,1,1
jeeva_Sentence_L4_16,1,0,0,0,0,0,1
jeeva_Sentence_L4_17,1,1,0,0,1,1,1
jeeva_Sentence_L4_18,1,1,0,0,1,0,1
jeeva_Sentence_L4_19,1,1,0,0,1,1,1
jeeva_Sentence_L4_20,1,0,0,0,0,0,0
jeeva_Sentence_L4_21,1,1,0,0,0,0,1
jeeva_Sentence_L4_22,1,1,0,0,0,1,1
jeeva_Sentence_L4_23,1,0,0,0,1,1,1
jeeva_Sentence_L4_24,1,1,1,0,1,1,1
jeeva_Sentence_L4_25,1,0,0,0,0,0,1
jeeva_Sentence_L4_26,1,1,1,0,0,1,1
jeeva_Sentence_L4_27,1,0,0,0,1,1,0
jeeva_Sentence_L4_28,1,1,1,1,0,0,1
jeeva_Sentence_L4_29,0,0,0,0,1,1,0
jeeva_Sentence_L4_30,1,1,0,0,1,1,1
jeeva_Sentence_L4_31,1,1,0,0,0,1,1
jeeva_Sentence_L4_32,1,1,0,0,1,1,1
jeeva_Sentence_L4_33,1,0,0,0,0,1,1
jeeva_Sentence_L4_34,1,1,0,0,1,1,0
jeeva_Sentence_L4_35,1,1,1,1,0,1,1
jeeva_Sentence_L4_36,1,0,0,0,0,0,1
jeeva_Sentence_L4_37,1,1,0,0,1,1,1
jeeva_Sentence_L4_38,1,1,1,0,0,1,1
jeeva_Sentence_L4_39,1,0,0,0,1,0,1
jeeva_Sentence_L4_40,1,0,0,0,1,1,0
jeeva_Sentence_L4_41,1,1,0,0,1,0,1
jeeva_Sentence_L4_42,1,0,0,0,1,1,1
jeeva_Sentence_L4_43,1,1,0,0,1,0,1
jeeva_Sentence_L4_44,1,1,1,1,1,1,0
jeeva_Stress_L1_1,1,1,1,0,1,1,0
jeeva_Stress_L1_2,1,1,1,0,1,1,0
jeeva_Stress_L1_3,0,0,0,0,0,0,1
jeeva_Stress_L1_4,1,1,1,1,1,1,0
jeeva_Stress_L1_5,1,0,0,0,1,1,0
jeeva_Stress_L1_6,1,1,0,0,1,1,1
jeeva_Stress_L1_7,1,1,0,0,1,1,1
jeeva_Stress_L1_8,1,1,1,1,1,1,0
jeeva_Stress_L1_9,1,1,0,0,1,1,1
jeeva_Stress_L1_10,1,1,1,0,1,1,0
jeeva_Stress_L1_11,1,1,0,0,1,1,1
jeeva_Stress_L1_12,1,0,0,0,1,1,1
jeeva_Stress_L1_13,1,1,1,0,1,1,1
jeeva_Stress_L1_14,1,1,0,0,1,1,0
jeeva_Stress_L1_15,1,1,0,0,1,1,0
jeeva_Stress_L1_16,1,0,0,0,1,1,1
jeeva_Stress_L1_17,1,1,1,1,0,1,1
jeeva_Stress_L1_18,1,1,1,0,1,1,0
jeeva_Stress_L1_19,0,0,0,0,0,0,1
jeeva_Stress_L1_20,1,1,1,0,1,1,0
jeeva_Stress_L1_21,1,1,0,0,1,1,1
jeeva_Stress_L1_22,0,0,0,0,0,0,1
jeeva_Stress_L1_23,1,1,0,1,1,1,1
jeeva_Stress_L1_24,1,0,1,1,1,1,0
jeeva_Stress_L1_25,1,1,1,0,1,1,0
jeeva_Stress_L1_26,1,1,0,0,0,1,1
jeeva_Stress_L1_27,1,1,1,0,1,1,1
jeeva_Stress_L1_28,1,1,0,0,1,1,0
jeeva_Stress_L1_29,1,1,1,1,0,1,1
jeeva_Stress_L1_30,1,1,1,0,0,1,0
jeeva_Stress_L1_31,1,1,1,1,1,1,0
jeeva_Stress_L1_32,1,1,1,1,1,1,1
jeeva_Stress_L1_33,1,0,0,0,1,1,0
jeeva_Stress_L1_34,1,1,0,0,1,1,1
jeeva_Stress_L1_35,1,1,1,1,1,1,1
jeeva_Stress_L1_36,1,1,1,1,1,1,0
jeeva_Stress_L1_37,1,1,0,0,1,1,1
jeeva_Stress_L1_38,1,1,1,1,1,1,1
jeeva_Stress_L1_39,0,0,0,0,0,0,1
jeeva_Stress_L1_40,1,1,1,0,1,1,0
jeeva_Stress_L1_41,1,1,1,1,1,1,0
jeeva_Stress_L1_42,1,1,0,0,1,1,0
jeeva_Stress_L1_43,1,1,1,1,1,1,0
jeeva_Stress_L1_44,1,1,1,1,1,1,1
jeeva_Stress_L1_45,1,1,1,0,1,1,0
jeeva_Stress_L1_46,1,1,1,0,1,1,0
jeeva_Stress_L1_47,1,0,0,0,1,1,1
jeeva_Stress_L1_48,1,0,0,0,1,1,1
jeeva_Stress_L2_1,1,1,1,1,1,0,0
jeeva_Stress_L2_2,1,1,0,0,1,1,1
jeeva_Stress_L2_3,1,1,1,1,0,1,0
jeeva_Stress_L2_4,1,1,1,1,0,1,0
jeeva_Stress_L2_5,0,0,0,0,1,1,1
jeeva_Stress_L2_6,1,1,1,1,1,1,1
jeeva_Stress_L2_7,1,1,1,1,1,1,0
jeeva_Stress_L2_8,1,1,0,0,1,1,1
jeeva_Stress_L2_9,1,1,1,1,1,1,0
jeeva_Stress_L2_10,1,1,1,1,1,1,0
jeeva_Stress_L2_11,1,1,1,0,1,1,1
jeeva_Stress_L2_12,1,1,1,1,1,1,1
jeeva_Stress_L2_13,1,1,1,0,1,1,0
jeeva_Stress_L2_14,1,1,0,0,1,1,1
jeeva_Stress_L2_15,1,1,0,0,1,1,1
jeeva_Stress_L2_16,1,1,1,1,0,1,0
jeeva_Stress_L2_17,1,1,1,0,0,1,1
jeeva_Stress_L2_18,1,1,1,1,1,1,0
jeeva_Stress_L2_19,1,1,0,0,1,1,1
jeeva_Stress_L2_20,1,1,1,0,1,1,0
jeeva_Stress_L2_21,1,0,0,0,1,1,1
jeeva_Stress_L2_22,1,1,1,0,1,1,0
jeeva_Stress_L2_23,1,1,0,0,1,1,1
jeeva_Stress_L2_24,1,1,1,0,1,1,0
jeeva_Stress_L2_25,1,1,1,0,0,1,1
jeeva_Stress_L2_26,1,1,1,0,1,1,1
jeeva_Stress_L2_27,1,1,1,0,1,1,0
jeeva_Stress_L2_28,1,1,1,0,1,1,1
jeeva_Stress_L2_29,1,1,0,0,0,1,1
jeeva_Stress_L2_30,1,1,1,1,1,1,1
jeeva_Stress_L2_31,1,1,0,0,1,1,0
jeeva_Stress_L2_32,1,1,1,0,1,1,0
jeeva_Stress_L2_33,1,1,0,0,1,1,0
jeeva_Stress_L2_34,1,0,1,0,0,1,1
jeeva_Stress_L2_35,1,1,0,0,1,1,1
jeeva_Stress_L2_36,1,1,1,0,1,1,1
jeeva_Stress_L2_37,1,1,1,1,1,1,0
jeeva_Stress_L2_38,1,1,1,0,0,1,1
jeeva_Stress_L2_39,1,1,1,0,1,1,1
jeeva_Stress_L2_40,1,1,1,1,1,1,0
jeeva_Stress_L2_41,1,1,1,1,1,1,0
jeeva_Stress_L2_42,1,1,1,1,0,1,0
jeeva_Stress_L2_43,1,1,0,0,1,0,0
jeeva_Stress_L2_44,0,0,0,0,1,1,1
jeeva_Stress_L2_45,0,0,0,0,0,0,1
jeeva_Stress_L2_46,1,1,1,0,1,1,0
jeeva_Stress_L2_47,1,1,1,1,1,1,0
jeeva_Stress_L2_48,1,0,0,0,1,1,0
jeeva_Stress_L2_49,1,1,1,1,1,1,1
jeeva_Stress_L2_50,1,1,1,1,1,1,0
jeeva_Stress_L2_51,1,0,0,0,1,1,1
jeeva_Stress_L2_52,1,1,1,1,1,1,0
jeeva_Stress_L3_1,1,1,1,0,1,1,1
jeeva_Stress_L3_2,1,1,0,1,0,0,1
jeeva_Stress_L3_3,1,1,0,1,0,1,1
jeeva_Stress_L3_4,1,0,0,0,1,1,1
jeeva_Stress_L3_5,1,1,0,0,1,0,1
jeeva_Stress_L3_6,1,1,1,1,0,1,0
jeeva_Stress_L3_7,1,0,0,0,1,1,0
jeeva_Stress_L3_8,1,1,1,1,1,1,1
jeeva_Stress_L3_9,1,1,0,0,1,0,0
jeeva_Stress_L3_10,1,1,1,0,0,0,1
jeeva_Stress_L3_11,1,0,1,0,1,1,1
jeeva_Stress_L3_12,1,0,0,1,0,1,1
jeeva_Stress_L3_13,1,1,0,1,1,1,0
jeeva_Stress_L3_14,1,1,0,0,0,1,1
jeeva_Stress_L3_15,1,1,0,1,1,1,1
jeeva_Stress_L3_16,1,1,0,0,0,0,1
jeeva_Stress_L3_17,1,1,1,1,1,1,1
jeeva_Stress_L3_18,1,1,1,1,0,1,1
jeeva_Stress_L3_19,1,1,1,1,1,1,0
jeeva_Stress_L3_20,1,1,1,1,1,1,0
jeeva_Stress_L3_21,1,1,1,0,0,0,1
jeeva_Stress_L3_22,1,1,1,1,1,1,1
jeeva_Stress_L3_23,1,1,1,0,1,1,1
jeeva_Stress_L3_24,1,1,0,0,0,0,1
jeeva_Stress_L3_25,1,1,0,1,1,0,1
jeeva_Stress_L3_26,1,1,1,0,0,0,0
jeeva_Stress_L3_27,1,1,1,0,1,1,1
jeeva_Stress_L3_28,1,1,1,1,1,1,1
jeeva_Stress_L3_29,1,0,0,0,1,1,1
jeeva_Stress_L3_30,1,1,1,1,0,1,0
jeeva_Stress_L3_31,1,0,0,0,1,1,1
jeeva_Stress_L3_32,1,1,1,1,0,0,0
jeeva_Stress_L3_33,1,1,1,1,0,0,1
jeeva_Stress_L3_34,1,1,0,1,0,1,1
jeeva_Stress_L3_35,1,1,0,0,1,1,1
jeeva_Stress_L3_36,1,1,1,1,0,1,0
jeeva_Stress_L3_37,1,0,0,0,1,1,1
jeeva_Stress_L3_38,0,0,0,0,1,1,0
jeeva_Stress_L3_39,1,0,1,0,0,0,1
jeeva_Stress_L3_40,1,1,1,1,0,0,1
jeeva_Stress_L3_41,1,1,1,1,1,1,1
jeeva_Stress_L3_42,1,1,0,1,0,0,1
jeeva_Stress_L3_43,1,1,0,0,1,1,1
jeeva_Stress_L3_44,1,1,1,1,1,1,0
jeeva_Stress_L3_45,1,1,1,0,0,1,1
jeeva_Stress_L3_46,1,1,1,1,1,1,0
jeeva_Stress_L3_47,1,1,1,1,0,1,0
jeeva_Stress_L3_48,1,1,1,1,1,1,1
jeeva_Stress_L3_49,1,1,0,0,1,1,1
jeeva_Stress_L3_50,1,1,1,1,1,1,1
jeeva_Stress_L3_51,1,1,0,0,1,0,1
jeeva_Stress_L4_1,1,1,1,1,1,1,0
jeeva_Stress_L4_2,1,1,1,1,0,1,0
jeeva_Stress_L4_3,1,0,0,0,1,1,0
jeeva_Stress_L4_4,1,1,1,1,1,1,1
jeeva_Stress_L4_5,1,1,0,0,1,0,0
jeeva_Stress_L4_6,1,1,0,0,0,1,1
jeeva_Stress_L4_7,1,1,1,1,1,1,0
jeeva_Stress_L4_8,1,1,1,1,1,1,0
jeeva_Stress_L4_9,1,1,1,1,1,1,0
jeeva_Stress_L4_10,1,1,1,0,1,1,1
jeeva_Stress_L4_11,1,0,0,0,1,1,1
jeeva_Stress_L4_12,1,0,0,0,1,1,1
jeeva_Stress_L4_13,1,0,0,0,1,1,1
jeeva_Stress_L4_14,1,1,1,0,1,1,1
jeeva_Stress_L4_15,1,1,0,1,1,1,1
jeeva_Stress_L4_16,1,1,1,0,1,1,1
jeeva_Stress_L4_17,1,1,1,0,1,1,1
jeeva_Stress_L4_18,1,1,0,0,1,0,1
jeeva_Stress_L4_19,1,1,1,1,1,1,0
jeeva_Stress_L4_20,1,1,1,1,1,1,1
jeeva_Stress_L4_21,1,1,0,0,1,1,1
jeeva_Stress_L4_22,1,1,0,0,1,1,1
jeeva_Stress_L4_23,1,1,0,0,1,1,1
jeeva_Stress_L4_24,1,1,0,0,1,0,1
jeeva_Stress_L4_25,1,1,0,0,1,0,1
jeeva_Stress_L4_26,1,1,1,0,1,1,1
jeeva_Stress_L4_27,1,0,0,0,1,1,1
jeeva_Stress_L4_28,1,0,0,0,1,1,1
jeeva_Stress_L4_29,1,1,1,0,1,0,0
jeeva_Stress_L4_30,1,1,0,0,0,0,1
jeeva_Stress_L4_31,1,1,1,0,1,1,1
jeeva_Stress_L4_32,1,1,1,0,0,1,1
jeeva_Stress_L4_33,1,0,1,1,0,0,0
jeeva_Stress_L4_34,1,1,0,0,1,1,1
jeeva_Stress_L4_35,1,1,0,1,1,1,1
jeeva_Stress_L4_36,1,1,1,0,1,1,1
jeeva_Stress_L4_37,1,1,1,0,1,1,0
jeeva_Stress_L4_38,1,1,0,0,1,1,1
kiru_Intonation_L1_1,0,0,0,0,0,0,1
kiru_Intonation_L1_2,1,1,1,0,0,0,1
kiru_Intonation_L1_3,1,1,1,1,1,1,0
kiru_Intonation_L1_4,1,1,1,0,1,1,0
kiru_Intonation_L1_5,1,1,1,0,0,1,0
kiru_Intonation_L1_6,1,1,0,0,1,1,1
kiru_Intonation_L1_7,1,1,1,0,1,1,1
kiru_Intonation_L1_8,1,1,1,1,0,1,0
kiru_Intonation_L1_9,1,1,0,0,0,1,0
kiru_Intonation_L1_10,1,1,1,1,1,1,1
kiru_Intonation_L1_11,1,1,0,1,1,0,1
kiru_Intonation_L1_12,1,1,0,0,0,1,1
kiru_Intonation_L1_13,1,1,1,1,1,1,0
kiru_Intonation_L1_14,1,1,1,0,1,1,1
kiru_Intonation_L1_15,1,1,1,1,1,1,0
kiru_Intonation_L1_16,1,1,1,0,1,1,0
kiru_Intonation_L1_17,1,1,1,0,1,1,0
kiru_Intonation_L1_18,1,1,1,1,1,1,1
kiru_Intonation_L1_19,1,1,1,1,1,1,0
kiru_Intonation_L1_20,1,1,1,0,1,1,1
kiru_Intonation_L1_21,1,1,1,0,1,1,0
kiru_Intonation_L1_22,1,1,1,1,0,1,1
kiru_Intonation_L1_23,1,1,1,1,1,1,1
kiru_Intonation_L1_24,1,1,1,0,1,1,0
kiru_Intonation_L1_25,1,1,1,0,1,0,0
kiru_Intonation_L1_26,0,0,0,0,1,1,0
kiru_Intonation_L2_1,1,1,1,0,1,1,1
kiru_Intonation_L2_2,1,0,0,0,1,1,1
kiru_Intonation_L2_3,1,0,0,0,1,1,1
kiru_Intonation_L2_4,1,1,1,0,1,1,1
kiru_Intonation_L2_5,1,0,0,0,1,0,1
kiru_Intonation_L2_6,1,1,1,1,0,1,0
kiru_Intonation_L2_7,1,1,1,1,1,1,0
kiru_Intonation_L2_8,1,1,1,1,1,1,1
kiru_Intonation_L2_9,1,1,1,1,1,1,1
kiru_Intonation_L2_10,1,0,0,0,1,1,1
kiru_Intonation_L2_11,1,1,0,1,0,1,0
kiru_Intonation_L2_12,1,1,0,0,0,1,1
kiru_Intonation_L2_13,1,1,1,0,1,1,0
kiru_Intonation_L2_14,1,1,1,0,1,0,1
kiru_Intonation_L2_15,1,1,1,0,1,1,0
kiru_Intonation_L2_16,1,1,1,1,1,1,0
kiru_Intonation_L2_17,1,1,1,1,1,1,0
kiru_Intonation_L2_18,1,1,1,1,1,1,1
kiru_Intonation_L2_19,1,1,1,0,0,1,1
kiru_Intonation_L2_20,1,1,1,0,0,1,0
kiru_Intonation_L2_21,1,1,1,1,0,1,0
kiru_Intonation_L2_22,1,1,1,1,0,1,1
kiru_Intonation_L2_23,1,1,1,1,0,0,1
kiru_Intonation_L2_24,1,0,0,0,1,1,1
kiru_Intonation_L2_25,1,1,0,0,1,1,0
kiru_Intonation_L2_26,1,0,0,0,1,1,1
kiru_Intonation_L2_27,1,1,0,0,1,1,1
kiru_Intonation_L2_28,1,1,1,0,1,1,1
kiru_Intonation_L2_29,1,0,0,0,1,1,0
kiru_Intonation_L2_30,1,1,0,0,1,1,1
kiru_Intonation_L2_31,1,1,0,0,1,1,1
kiru_Intonation_L2_32,1,1,1,0,1,1,0
kiru_Intonation_L3_1,1,1,0,0,1,1,1
kiru_Intonation_L3_2,1,1,1,0,1,1,0
kiru_Intonation_L3_3,1,1,1,0,1,1,1
kiru_Intonation_L3_4,1,1,1,1,1,1,0
kiru_Intonation_L3_5,1,0,0,0,0,1,1
kiru_Intonation_L3_6,1,1,0,0,1,1,1
kiru_Intonation_L3_7,1,0,1,0,1,1,1
kiru_Intonation_L3_8,1,1,1,0,0,1,0
kiru_Intonation_L3_9,1,0,1,1,0,1,1
kiru_Intonation_L3_10,1,0,0,0,0,1,0
kiru_Intonation_L3_11,1,1,1,0,1,1,0
kiru_Intonation_L3_12,1,1,1,0,1,1,1
kiru_Intonation_L3_13,1,1,0,0,1,1,0
kiru_Intonation_L3_14,1,1,1,0,1,0,1
kiru_Intonation_L3_15,1,1,1,0,1,1,1
kiru_Intonation_L3_16,1,1,1,1,0,0,1
kiru_Intonation_L3_17,1,1,0,0,1,1,1
kiru_Intonation_L3_18,1,1,1,0,1,1,0
kiru_Intonation_L3_19,1,1,0,1,1,1,1
kiru_Intonation_L3_20,1,1,1,0,0,1,1
kiru_Intonation_L3_21,1,1,1,1,0,1,0
kiru_Intonation_L3_22,1,0,1,1,0,1,0
kiru_Intonation_L3_23,1,1,1,0,1,1,1
kiru_Intonation_L3_24,1,0,0,0,1,1,1
kiru_Intonation_L3_25,1,0,0,0,0,1,1
kiru_Intonation_L3_26,1,1,1,0,0,1,0
kiru_Intonation_L3_27,1,0,0,0,1,1,1
kiru_Intonation_L3_28,1,1,1,0,1,1,1
kiru_Intonation_L3_29,1,0,1,0,0,1,1
kiru_Intonation_L3_30,1,1,1,0,1,1,0
kiru_Intonation_L3_31,1,1,0,0,1,1,0
kiru_Intonation_L3_32,1,1,1,0,1,1,0
kiru_Intonation_L3_33,1,1,0,0,1,1,0
kiru_Intonation_L4_1,1,0,0,0,0,1,0
kiru_Intonation_L4_2,1,1,0,0,1,1,1
kiru_Intonation_L4_3,1,1,1,1,1,1,0
kiru_Intonation_L4_4,1,0,0,1,0,1,1
kiru_Intonation_L4_5,1,1,1,1,1,1,0
kiru_Intonation_L4_6,1,1,1,1,0,1,1
kiru_Intonation_L4_7,1,1,1,0,0,1,1
kiru_Intonation_L4_8,0,0,0,0,0,1,0
kiru_Intonation_L4_9,1,1,1,1,1,1,0
kiru_Intonation_L4_10,1,1,1,0,0,0,1
kiru_Intonation_L4_11,1,1,1,1,1,1,1
kiru_Intonation_L4_12,1,1,0,0,1,1,1
kiru_Intonation_L4_13,1,1,0,0,1,1,1
kiru_Intonation_L4_14,1,0,0,0,1,1,1
kiru_Intonation_L4_15,1,1,0,0,1,1,0
kiru_Intonation_L4_16,1,1,0,1,1,1,0
kiru_Intonation_L4_17,1,1,1,1,1,1,0
kiru_Intonation_L4_18,1,1,1,1,0,1,1
kiru_Intonation_L4_19,1,1,1,0,1,1,1
kiru_Intonation_L4_20,1,1,1,0,0,1,0
kiru_Intonation_L4_21,1,1,1,1,1,1,0
kiru_Intonation_L4_22,1,0,0,0,1,1,0
kiru_Phoneme_L1_1-1,1,1,1,0,1,1,0
kiru_Phoneme_L1_1-2,1,0,0,0,1,1,0
kiru_Phoneme_L1_2-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_2-2,1,1,1,1,0,1,0
kiru_Phoneme_L1_3-1,0,0,0,0,0,0,1
kiru_Phoneme_L1_3-2,0,0,0,0,0,0,1
kiru_Phoneme_L1_4-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_4-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_5-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_5-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_6-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_6-2,1,1,1,0,1,1,0
kiru_Phoneme_L1_7-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_7-2,0,0,0,0,0,0,1
kiru_Phoneme_L1_8-1,1,1,1,0,1,1,0
kiru_Phoneme_L1_8-2,0,0,0,0,0,0,1
kiru_Phoneme_L1_9-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_9-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_10-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_10-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_11-1,1,1,1,0,0,1,0
kiru_Phoneme_L1_11-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_12-1,0,0,0,0,0,0,1
kiru_Phoneme_L1_12-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_13-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_13-2,1,1,1,0,0,1,1
kiru_Phoneme_L1_14-1,1,1,0,0,1,1,1
kiru_Phoneme_L1_14-2,1,1,1,1,1,1,1
kiru_Phoneme_L1_15-1,1,1,1,0,1,1,0
kiru_Phoneme_L1_15-2,1,1,0,0,1,1,1
kiru_Phoneme_L1_16-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_16-2,1,1,1,0,1,1,1
kiru_Phoneme_L1_17-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_17-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_18-1,1,1,1,0,1,1,1
kiru_Phoneme_L1_18-2,0,0,0,0,0,0,1
kiru_Phoneme_L1_19-1,1,1,1,0,1,1,0
kiru_Phoneme_L1_19-2,1,1,1,0,1,1,0
kiru_Phoneme_L1_20-1,1,1,1,1,1,1,1
kiru_Phoneme_L1_20-2,1,1,1,0,0,1,0
kiru_Phoneme_L1_21-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_21-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_22-1,1,1,0,1,1,1,1
kiru_Phoneme_L1_22-2,1,1,0,0,1,1,0
kiru_Phoneme_L1_23-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_23-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_24-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_24-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_25-1,1,1,0,0,1,1,0
kiru_Phoneme_L1_25-2,1,1,1,0,1,1,1
kiru_Phoneme_L1_26-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_26-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_27-1,0,0,0,0,0,0,1
kiru_Phoneme_L1_27-2,0,0,0,0,0,0,1
kiru_Phoneme_L1_28-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_28-2,1,1,1,0,0,1,0
kiru_Phoneme_L1_29-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_29-2,1,1,1,1,1,1,1
kiru_Phoneme_L1_30-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_30-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_31-1,1,1,0,0,0,1,1
kiru_Phoneme_L1_31-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_32-1,0,0,0,0,0,0,1
kiru_Phoneme_L1_32-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_33-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_33-2,1,1,1,1,0,1,0
kiru_Phoneme_L1_34-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_34-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_35-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_35-2,1,1,1,1,1,1,0
kiru_Phoneme_L1_36-1,1,1,1,1,1,1,0
kiru_Phoneme_L1_36-2,1,1,1,0,1,1,0
kiru_Phoneme_L1_37-1,1,0,0,0,1,1,0
kiru_Phoneme_L1_37-2,1,1,0,0,1,1,1
kiru_Phoneme_L1_38-1,1,1,1,0,1,1,1
kiru_Phoneme_L1_38-2,0,0,0,0,0,0,1
